ID_ESTACION	Fecha	Precio gasolina 95	Precio gasóleo A	Precio gasóleo B	Precio bioetanol	Precio nuevo gasóleo A	Precio biodiesel	% éster metílico	% bioalcohol	Precio gasolina 98	Precio gas natural comprimido	Precio gas natural licuado	Precio gases licuados del petróleo	
540	02/04/2017	1,254	1,139			1,199				1,369				
541	02/04/2017	1,254	1,139			1,199				1,369				
542	02/04/2017	1,254	1,139			1,199				1,369				
543	02/04/2017	1,279	1,129	0,819		1,199				1,419				
544	02/04/2017	1,275	1,139			1,199				1,390				
545	02/04/2017	1,279	1,129			1,199				1,419				
546	02/04/2017	1,259	1,139			1,229				1,399				
547	02/04/2017	1,235	1,135			1,185				1,355				
548	02/04/2017	1,235	1,135			1,185				1,355				
549	02/04/2017	1,199	1,069							1,239				
550	02/04/2017	1,144	0,999			1,068								
551	02/04/2017	1,199	1,069			1,099				1,249				
552	02/04/2017	1,219	1,079			1,129				1,349				
553	02/04/2017	1,224	1,039			1,089				1,364				
554	02/04/2017	1,259	1,119			1,199				1,399				
555	02/04/2017	1,259	1,119			1,199				1,399			0,621	
556	02/04/2017	1,255	1,116			1,196				1,385				
557	02/04/2017	1,259	1,139			1,199				1,374				
558	02/04/2017	1,259	1,139			1,199				1,374				
559	02/04/2017	1,259	1,139			1,199				1,374				
560	02/04/2017	1,229	1,109			1,159				1,399				
561	02/04/2017	1,149	1,009											
562	02/04/2017	1,199	0,999											
563	02/04/2017	1,159	1,015			1,085				1,289				
564	02/04/2017	1,159	1,029											
565	02/04/2017	1,169	1,049										0,561	
566	02/04/2017	1,154	1,004							1,254				
567	02/04/2017	1,269	1,129			1,209				1,409			0,621	
568	02/04/2017	1,219	1,079			1,179				1,419				
569	02/04/2017	1,269	1,119											
570	02/04/2017	1,299	1,189			1,249				1,414				
571	02/04/2017	1,254	1,139	0,859		1,199				1,369				
572	02/04/2017	1,299	1,189			1,249				1,414				
573	02/04/2017	1,269	1,129			1,179				1,409				
574	02/04/2017	1,249	1,136			1,196				1,364				
575	02/04/2017	1,179	1,059			1,139							0,629	
576	02/04/2017	1,169	1,059											
577	02/04/2017	1,254	1,139	0,796		1,199				1,374				
578	02/04/2017	1,269	1,134			1,184								
579	02/04/2017	1,269	1,134	0,792		1,184				1,369			0,621	
580	02/04/2017	1,269	1,134			1,184				1,369				
581	02/04/2017	1,269	1,134	0,792		1,184								
582	02/04/2017	1,239	1,129			1,214				1,385				
583	02/04/2017	1,249	1,129			1,254				1,429				
584	02/04/2017	1,259	1,149	0,809		1,219				1,379				
585	02/04/2017	1,259	1,139			1,224				1,399				
586	02/04/2017	1,249	1,139	0,759		1,219								
587	02/04/2017	1,239	1,129	0,784		1,189								
588	02/04/2017		1,129	0,780										
589	02/04/2017	1,122	1,000											
590	02/04/2017	1,124	1,000											
591	02/04/2017	1,239	1,129											
592	02/04/2017	1,239	1,109											
593	02/04/2017	1,209	1,099											
594	02/04/2017		1,038	0,683										
595	02/04/2017	1,179	1,069			1,129								
596	02/04/2017		1,113	0,743		1,198				1,389				
597	02/04/2017	1,249	1,139	0,779		1,199				1,369				
598	02/04/2017	1,273	1,144			1,204				1,388				
599	02/04/2017	1,269	1,159			1,244				1,409			0,663	
600	02/04/2017	1,299	1,159			1,219				1,414			0,649	
601	02/04/2017	1,279	1,149			1,249				1,405				
602	02/04/2017	1,295	1,166			1,250				1,438				
603	02/04/2017	1,289	1,159			1,219				1,404				
604	02/04/2017	1,155	1,048											
605	02/04/2017	1,289	1,159			1,219				1,409				
606	02/04/2017	1,279	1,159	0,860		1,229				1,399				
607	02/04/2017	1,239	1,119			1,169				1,399				
608	02/04/2017	1,145	1,038			1,102				1,285				
609	02/04/2017	1,259	1,149			1,234				1,399				
610	02/04/2017	1,289	1,159			1,244				1,432				
611	02/04/2017	1,289	1,159			1,244				1,430				
612	02/04/2017	1,289	1,159			1,219				1,404				
613	02/04/2017	1,259	1,149			1,234				1,399				
614	02/04/2017	1,249	1,159			1,239				1,389				
615	02/04/2017	1,289	1,159			1,219				1,404				
616	02/04/2017	1,299	1,175	0,845		1,245				1,469				
617	02/04/2017	1,198	1,068											
618	02/04/2017	1,245	1,135	0,805		1,195				1,365				
619	02/04/2017	1,259	1,149			1,239				1,404				
620	02/04/2017	1,248	1,136			1,208				1,347				
621	02/04/2017	1,238	1,129			1,199				1,369				
622	02/04/2017	1,239	1,099	0,769		1,139								
623	02/04/2017	1,239	1,099	0,769		1,139				1,369				
624	02/04/2017	1,258	1,125	0,756		1,192								
625	02/04/2017	1,259	1,159			1,234				1,399				
626	02/04/2017	1,259	1,159			1,234				1,399				
627	02/04/2017	1,259	1,129	0,819		1,214				1,379				
628	02/04/2017	1,199	1,039	0,655		1,079								
629	02/04/2017	1,122	1,000	0,655						1,229				
630	02/04/2017	1,189	1,059											
631	02/04/2017	1,236	1,124			1,210				1,377				
632	02/04/2017	1,259	1,129	0,620		1,229				1,359				
633	02/04/2017	1,206	1,075											
634	02/04/2017	1,249	1,139	0,815		1,194				1,349				
635	02/04/2017	1,239	1,119	0,814		1,189								
636	02/04/2017	1,229	1,099	0,815						1,430				
637	02/04/2017	1,122	1,000	0,655		1,079				1,229				
638	02/04/2017	1,122	1,000											
639	02/04/2017	1,209	1,099	0,779		1,169				1,369				
640	02/04/2017	1,189	1,079	0,779		1,149				1,349				
641	02/04/2017	1,209	1,099	0,779		1,169				1,369				
642	02/04/2017	1,142	1,020	0,609		1,053								
643	02/04/2017	1,122	1,000	0,609		1,033								
644	02/04/2017	1,239	1,129	0,759		1,189								
645	02/04/2017	1,259	1,149			1,234				1,399			0,663	
646	02/04/2017	1,215	1,071	0,687		1,077								
647	02/04/2017	1,229	1,119			1,179				1,379				
648	02/04/2017	1,259	1,139	0,795		1,224								
649	02/04/2017	1,244	1,129	0,756		1,189				1,359				
650	02/04/2017	1,244	1,129	0,756		1,189				1,359				
651	02/04/2017	1,259	1,149	0,819		1,219				1,397				
652	02/04/2017	1,118	0,985	0,604		1,022								
653	02/04/2017	1,122	1,000											
654	02/04/2017	1,249	1,139											
655	02/04/2017		1,010	0,790										
656	02/04/2017	1,165	1,040	0,647										
657	02/04/2017		1,049											
658	02/04/2017		1,100	0,700										
659	02/04/2017	1,122	1,000											
660	02/04/2017	1,259	1,139	0,789		1,199				1,369				
661	02/04/2017	1,259	1,139	0,789		1,199				1,369				
662	02/04/2017	1,233	1,123	0,810		1,189								
663	02/04/2017	1,160	1,008			1,055								
664	02/04/2017	1,167	1,040											
665	02/04/2017	1,215	1,071	0,680		1,077				1,306				
666	02/04/2017	1,149	1,029			1,075								
667	02/04/2017	1,203	1,092	0,759						1,299				
668	02/04/2017	1,207	1,075											
669	02/04/2017	1,169	0,989											
670	02/04/2017	1,199	1,059											
671	02/04/2017	1,186	1,049											
672	02/04/2017	1,339	1,139							1,459				
673	02/04/2017		1,054											
674	02/04/2017	1,259	1,149	0,809		1,219				1,379				
675	02/04/2017	1,264	1,149			1,209				1,379				
676	02/04/2017	1,259	1,149	0,805		1,204								
677	02/04/2017	1,265	1,159	0,810		1,245				1,395				
678	02/04/2017	1,249	1,149			1,224				1,389			0,663	
679	02/04/2017	1,238	1,134	0,825		1,184				1,359				
680	02/04/2017	1,224	1,129			1,189				1,339				
681	02/04/2017	1,259	1,139			1,194				1,399				
682	02/04/2017	1,229	1,139			1,199				1,344				
683	02/04/2017	1,234	1,144			1,204				1,349				
684	02/04/2017	1,200	1,080											
685	02/04/2017	1,180	1,060											
686	02/04/2017	1,180	1,070											
687	02/04/2017	1,259	1,139	0,819		1,209				1,379				
688	02/04/2017	1,241	1,139	0,819		1,215				1,359				
689	02/04/2017	1,258	1,153	0,840										
690	02/04/2017	1,209	1,099											
691	02/04/2017	1,187	1,049			1,198								
692	02/04/2017		1,049											
693	02/04/2017	1,289	1,159	0,839		1,219				1,449				
694	02/04/2017	1,249	1,139			1,194				1,349				
695	02/04/2017	1,244	1,139			1,199				1,349				
696	02/04/2017	1,259	1,139	0,815		1,224				1,389				
697	02/04/2017	1,247	1,129			1,199				1,377				
698	02/04/2017	1,247	1,129			1,199				1,377				
699	02/04/2017	1,259	1,159	0,805		1,214				1,359				
700	02/04/2017	1,259	1,159	0,815		1,244				1,389			0,663	
701	02/04/2017	1,239	1,139			1,219								
702	02/04/2017	1,244	1,129	0,748		1,219				1,386				
703	02/04/2017	1,237	1,119	0,769		1,189				1,367				
704	02/04/2017	1,269	1,139			1,239				1,419				
705	02/04/2017	1,259	1,139			1,214				1,359				
706	02/04/2017	1,159	1,039											
707	02/04/2017	1,269	1,139											
708	02/04/2017	1,259	1,149			1,239				1,399				
709	02/04/2017	1,248	1,134			1,229				1,390				
710	02/04/2017	1,249	1,149	0,805		1,234								
711	02/04/2017	1,248	1,113			1,198				1,389				
712	02/04/2017	1,249	1,119	0,749										
713	02/04/2017	1,239	1,129			1,189								
714	02/04/2017	1,229	1,099											
715	02/04/2017	1,239	1,109											
716	02/04/2017	1,259	1,145							1,359				
717	02/04/2017	1,179	1,079											
718	02/04/2017	1,150	1,000							1,300				
719	02/04/2017	1,199	1,116	0,789						1,328				
720	02/04/2017	1,229	1,139	0,779		1,199				1,349				
721	02/04/2017	1,229	1,139			1,199				1,349				
722	02/04/2017	1,229	1,139			1,199				1,349				
723	02/04/2017	1,229	1,139			1,199				1,349				
724	02/04/2017	1,229	1,139			1,199				1,349				
725	02/04/2017	1,229	1,139			1,199				1,349				
726	02/04/2017	1,199	1,099			1,129				1,300				
727	02/04/2017	1,249	1,139			1,224				1,379			0,663	
728	02/04/2017	1,259	1,138	0,839		1,219				1,379			0,629	
729	02/04/2017	1,259	1,149			1,234				1,389				
730	02/04/2017	1,260	1,139			1,223				1,401				
731	02/04/2017	1,259	1,149	0,759		1,189								
732	02/04/2017	1,239	1,109	0,793		1,189								
733	02/04/2017	1,249	1,129	0,798										
734	02/04/2017	1,259	1,149			1,249				1,459				
735	02/04/2017	1,349	1,154	0,899		1,215				1,479				
736	02/04/2017	1,249	1,139			1,204								
737	02/04/2017	1,245	1,145											
738	02/04/2017	1,249	1,129	0,809		1,199								
739	02/04/2017	1,259	1,139	0,815		1,224				1,399				
740	02/04/2017	1,243	1,102							1,349				
741	02/04/2017			0,630										
742	02/04/2017	1,266	1,029	0,689										
743	02/04/2017	1,246	1,111	0,767						1,295				
744	02/04/2017	1,219	1,099											
745	02/04/2017	1,239	1,099											
746	02/04/2017	1,259	1,139			1,194				1,369				
747	02/04/2017	1,259	1,149			1,204				1,359			0,663	
748	02/04/2017	1,239	1,109			1,139				1,329				
749	02/04/2017	1,239	1,099											
750	02/04/2017	1,120	1,020											
751	02/04/2017	1,259	1,154			1,219				1,399				
752	02/04/2017	1,259	1,129			1,219				1,399				
753	02/04/2017	1,239	1,105											
754	02/04/2017	1,165	1,035											
755	02/04/2017		1,030	0,655										
756	02/04/2017	1,203	1,092							1,299				
757	02/04/2017	1,249	1,129			1,204				1,389				
758	02/04/2017	1,249	1,129			1,204				1,389				
759	02/04/2017	1,258	1,127			1,212				1,399				
760	02/04/2017	1,258	1,127			1,212				1,399				
761	02/04/2017	1,195	1,035			1,075				1,345				
762	02/04/2017	1,150	1,000			1,040								
763	02/04/2017	1,278	1,128	0,819		1,228								
764	02/04/2017	1,269	1,149	0,820		1,229				1,369				
765	02/04/2017	1,259	1,139	0,809		1,229				1,359				
766	02/04/2017	1,279	1,159			1,239				1,379				
767	02/04/2017	1,242	1,109			1,179				1,372				
768	02/04/2017	1,263	1,138			1,198				1,378				
769	02/04/2017	1,263	1,123			1,183				1,378				
770	02/04/2017	1,215	1,075											
771	02/04/2017	1,269	1,139			1,219				1,389			0,669	
772	02/04/2017	1,279	1,149	0,812		1,229								
773	02/04/2017	1,238	1,111			1,181				1,368				
774	02/04/2017	1,238	1,111			1,181				1,368				
775	02/04/2017	1,279	1,149			1,229				1,399				
776	02/04/2017	1,263	1,138			1,198				1,378				
777	02/04/2017	1,210	1,070			1,187				1,310				
778	02/04/2017	1,279	1,149			1,229				1,399				
779	02/04/2017	1,298	1,178											
780	02/04/2017	1,269	1,109			1,179								
781	02/04/2017	1,269	1,119	0,820		1,189								
782	02/04/2017	1,269	1,099	0,755						1,389				
783	02/04/2017	1,269	1,129	0,879		1,219				1,399				
784	02/04/2017	1,269	1,099			1,209				1,389				
785	02/04/2017	1,269	1,129	0,879		1,189				1,399				
786	02/04/2017		1,088										0,650	
787	02/04/2017	1,268	1,128	0,770		1,208				1,408				
788	02/04/2017	1,268	1,128	0,770		1,208				1,408				
789	02/04/2017		1,129											
790	02/04/2017	1,289	1,169			1,219				1,419			0,669	
791	02/04/2017	1,289	1,169			1,219				1,419			0,669	
792	02/04/2017	1,254	1,114			1,174				1,374				
793	02/04/2017	1,229	1,099			1,179				1,359				
794	02/04/2017	1,249	1,129	0,848		1,189				1,364				
795	02/04/2017	1,289	1,149											
796	02/04/2017	1,279	1,149			1,229				1,419				
797	02/04/2017	1,209	1,069			1,186				1,309				
798	02/04/2017	1,219	1,079							1,319				
799	02/04/2017	1,222	1,085			1,155				1,352				
800	02/04/2017	1,249	1,129			1,199				1,366				
801	02/04/2017	1,249	1,129	0,815		1,199				1,366				
802	02/04/2017	1,289	1,149	0,829		1,229				1,429				
803	02/04/2017	1,269	1,139			1,199				1,384				
804	02/04/2017	1,269	1,139			1,199				1,384				
805	02/04/2017	1,215	1,089	0,799		1,179				1,349				
806	02/04/2017	1,259	1,139			1,209				1,359				
807	02/04/2017	1,263	1,143			1,203				1,378				
808	02/04/2017	1,289	1,159			1,239				1,399				
809	02/04/2017		1,139											
810	02/04/2017	1,249	1,139			1,209				1,377				
811	02/04/2017	1,269	1,139			1,199				1,369				
812	02/04/2017	1,269	1,139											
813	02/04/2017	1,289	1,149			1,219				1,419				
814	02/04/2017	1,279	1,149							1,399				
815	02/04/2017	1,299	1,159											
816	02/04/2017	1,289	1,149			1,219				1,419				
817	02/04/2017	1,269	1,139											
818	02/04/2017	1,299	1,159											
819	02/04/2017	1,289	1,149			1,219				1,399			0,669	
820	02/04/2017	1,224	1,079			1,169				1,354				
821	02/04/2017	1,269	1,139			1,199				1,384				
822	02/04/2017	1,243	1,115			1,176				1,373				
823	02/04/2017	1,199	1,069			1,069								
824	02/04/2017	1,199	1,069							1,319				
825	02/04/2017	1,179	1,039											
826	02/04/2017										0,950			
827	02/04/2017	1,224	1,079			1,149				1,354				
828	02/04/2017	1,169	1,029			1,048				1,279				
829	02/04/2017	1,279	1,129			1,209				1,409			0,669	
830	02/04/2017	1,299	1,159			1,229				1,429			0,669	
831	02/04/2017	1,259				1,139				1,369				
832	02/04/2017	1,219	1,089			1,159				1,339				
833	02/04/2017	1,259	1,135			1,195								
834	02/04/2017	1,239	1,099			1,149				1,359				
835	02/04/2017	1,279	1,139			1,209								
836	02/04/2017	1,269	1,139	0,859		1,199				1,384				
837	02/04/2017	1,269	1,139	0,859		1,199				1,384				
838	02/04/2017		1,129			1,189				1,364				
839	02/04/2017	1,289	1,139			1,219				1,419				
840	02/04/2017	1,269	1,139			1,199				1,384				
841	02/04/2017	1,269	1,139	0,795		1,199				1,384				
842	02/04/2017		1,069			1,149								
843	02/04/2017	1,265	1,129			1,209				1,385				
844	02/04/2017	1,289	1,139			1,219				1,419				
845	02/04/2017	1,199	1,049			1,100								
846	02/04/2017	1,269	1,139	0,810		1,219								
847	02/04/2017	1,259	1,129	0,855		1,199				1,404				
848	02/04/2017	1,269	1,119			1,199								
849	02/04/2017	1,249	1,129	0,825		1,219								
850	02/04/2017	1,269	1,129			1,209				1,409				
851	02/04/2017	1,220	1,090			1,130				1,330				
852	02/04/2017	1,259	1,144			1,204								
853	02/04/2017	1,249	1,129			1,199				1,389				
854	02/04/2017	1,249	1,129	0,851		1,199				1,389				
855	02/04/2017	1,269	1,129			1,209				1,409				
856	02/04/2017	1,179	1,059							1,319				
857	02/04/2017	1,289	1,149											
858	02/04/2017	1,264	1,139			1,199				1,379				
859	02/04/2017	1,264	1,139			1,199				1,379				
860	02/04/2017	1,269	1,139	0,809		1,199				1,384				
861	02/04/2017	1,269	1,139	0,809		1,199				1,384				
862	02/04/2017	1,279	1,149	0,809		1,209				1,389				
863	02/04/2017	1,249	1,129	0,879		1,199				1,369				
864	02/04/2017		1,129											
865	02/04/2017	1,269	1,129		1,619	1,169								
866	02/04/2017	1,289	1,169			1,249				1,409				
867	02/04/2017	1,289	1,169			1,249				1,409				
868	02/04/2017	1,269	1,129			1,209				1,369				
869	02/04/2017	1,269	1,139			1,219				1,379				
870	02/04/2017	1,264	1,139	0,859		1,199				1,379				
871	02/04/2017	1,249	1,119							1,349				
872	02/04/2017	1,239	1,129			1,179				1,369				
873	02/04/2017	1,259	1,099			1,199				1,359				
874	02/04/2017	1,269	1,109	0,799		1,199				1,369				
875	02/04/2017	1,269	1,109			1,199				1,369				
876	02/04/2017	1,219	1,059	0,769		1,109							0,669	
877	02/04/2017	1,269	1,139			1,189				1,409				
878	02/04/2017	1,289	1,139			1,229				1,399				
879	02/04/2017	1,269	1,135			1,215				1,409			0,669	
880	02/04/2017	1,229	1,089											
881	02/04/2017	1,199	1,059											
882	02/04/2017	1,255	1,098			1,189				1,378				
883	02/04/2017	1,219	1,079							1,369				
884	02/04/2017	1,289	1,159	0,820		1,239				1,429				
885	02/04/2017	1,278	1,158			1,228				1,388				
886	02/04/2017	1,269	1,089			1,179				1,409				
887	02/04/2017	1,269	1,089	0,799										
888	02/04/2017	1,149	1,009							1,249				
889	02/04/2017	1,229	1,099							1,339				
890	02/04/2017	1,259	1,139			1,199				1,374				
891	02/04/2017	1,259	1,119	0,820		1,189				1,359				
892	02/04/2017	1,279	1,129	0,839		1,189								
893	02/04/2017	1,289	1,149											
894	02/04/2017	1,299	1,159			1,209				1,439				
895	02/04/2017	1,279	1,159			1,239				1,399				
896	02/04/2017		1,129											
897	02/04/2017	1,279	1,139			1,199				1,394				
898	02/04/2017	1,289	1,149			1,209				1,429				
899	02/04/2017	1,299	1,159	0,820		1,209				1,439			0,669	
900	02/04/2017	1,289	1,149											
901	02/04/2017	1,229	1,099	0,849						1,374				
902	02/04/2017	1,279	1,139			1,199				1,394				
903	02/04/2017	1,279	1,149			1,209				1,399				
904	02/04/2017	1,269	1,139			1,209				1,369			0,669	
905	02/04/2017	1,254	1,106			1,176				1,384				
906	02/04/2017	1,279	1,149			1,209				1,399				
907	02/04/2017	1,289	1,149			1,209				1,429				
908	02/04/2017	1,289	1,159	0,859		1,219				1,429				
909	02/04/2017	1,269	1,129											
910	02/04/2017	1,289	1,149			1,209								
911	02/04/2017	1,259	1,135			1,215				1,399				
912	02/04/2017	1,259	1,089	0,879		1,189								
913	02/04/2017	1,269	1,129	0,879		1,219								
914	02/04/2017	1,269	1,139	0,949		1,199								
915	02/04/2017	1,249	1,129	0,949						1,369				
916	02/04/2017	1,230	1,080	0,660		1,130				1,330				
917	02/04/2017	1,259	1,135	0,813		1,215								
918	02/04/2017	1,337	1,189			1,283				1,430				
919	02/04/2017	1,269	1,129	0,879		1,219				1,399				
920	02/04/2017	1,259	1,119											
921	02/04/2017	1,259	1,129	0,879		1,219								
922	02/04/2017	1,268	1,128			1,208				1,428				
923	02/04/2017	1,279	1,149	0,859		1,219								
924	02/04/2017	1,269	1,139			1,219				1,389				
925	02/04/2017	1,269	1,139			1,219				1,389				
926	02/04/2017	1,189	1,049			1,099				1,309				
927	02/04/2017	1,219	1,069			1,130								
928	02/04/2017	1,279	1,129	0,800		1,209				1,419				
929	02/04/2017	1,289	1,144			1,219				1,419				
930	02/04/2017	1,209	1,069			1,130								
931	02/04/2017		1,129											
932	02/04/2017	1,259	1,139			1,229				1,399				
933	02/04/2017	1,258	1,109			1,178				1,379				
934	02/04/2017	1,239	1,099			1,149				1,369				
935	02/04/2017	1,259	1,135			1,215				1,399				
936	02/04/2017	1,269	1,139			1,219								
937	02/04/2017	1,269	1,129			1,219				1,399			0,669	
938	02/04/2017	1,269	1,129	0,859		1,229				1,409				
939	02/04/2017	1,269	1,119			1,219				1,399				
940	02/04/2017	1,154	1,006							1,279				
941	02/04/2017	1,279	1,119			1,199				1,419				
942	02/04/2017	1,279	1,119			1,199				1,419				
943	02/04/2017	1,259	1,119			1,179				1,369				
944	02/04/2017	1,269	1,149			1,229				1,409				
945	02/04/2017	1,254	1,129			1,189				1,369				
946	02/04/2017	1,254	1,129	0,799		1,189								
947	02/04/2017	1,269	1,159			1,239				1,379				
948	02/04/2017	1,264	1,154											
949	02/04/2017	1,269	1,119	0,820		1,199								
950	02/04/2017	1,269	1,139			1,199				1,384				
951	02/04/2017	1,269	1,129											
952	02/04/2017	1,269	1,109			1,159								
953	02/04/2017	1,239	1,089			1,179				1,359				
954	02/04/2017	1,266	1,139	0,766		1,199								
955	02/04/2017	1,269	1,139							1,399				
956	02/04/2017	1,255	1,135			1,225				1,389				
957	02/04/2017	1,269	1,129	0,779		1,199				1,379				
958	02/04/2017	1,279	1,139	0,820		1,219								
959	02/04/2017	1,260	1,120	0,840										
960	02/04/2017	1,299	1,149			1,219				1,384				
961	02/04/2017	1,279	1,139											
962	02/04/2017	1,279	1,139	0,820		1,219				1,419				
