ID_ESTACION	Provincia	Municipio	Localidad	Código postal	Dirección	Margen	Longitud	Latitud	Rótulo	Tipo venta	Rem.	Horario
3975	GRANADA	ALMUÑÉCAR	HERRADURA (LA)	18697	CARRETERA N-340 KM. 308	D	-3,738750	36,736556	CEPSA	P	dm	L-D: 24H
3976	GRANADA	ARMILLA	ARMILLA	18100	CAMINO VIEJO DE ARMILLA, SN ESQ.AVDA. SAN RAFAEL SN, SN	D	-3,621278	37,153222	CEPSA	P	OM	L-D: 07:00-23:00
3977	GRANADA	ARMILLA	ARMILLA	18100	CARRETERA GRANADA-ARMILLA KM. 1,8	N	-3,614833	37,151528	SHELL	P	OM	L-D: 06:00-00:00
3978	GRANADA	ARMILLA	ARMILLA	18100	CARRETERA GRANADA A ARMILLA KM. 134,25	D	-3,611972	37,154111	GALP	P	dm	L: 07:00-23:00
3979	GRANADA	ARMILLA	ARMILLA	18100	CAMINO BAJO, 35	D	-3,621333	37,151833	ASC SAN CRISTOBAL	P	dm	L-D: 24H
3980	GRANADA	ARMILLA	ARMILLA	18100	CARRETERA ARMILLA KM. 7	N	-3,618417	37,149083	BP	P	dm	L-D: 06:00-00:00
3981	GRANADA	ATARFE	ATARFE	18230	CARRETERA N-432 KM. 429	D	-3,684750	37,212167	CEPSA	P	dm	L: 06:00-22:00
3982	GRANADA	ATARFE	ATARFE	18230	CARRETERA N-432 KM. 429	I	-3,684556	37,212500	CEPSA	P	dm	L-D: 06:00-22:00
3983	GRANADA	ATARFE	ATARFE	18230	POLIGONO COMPLEJO MERCAGRANADA, PARCELA B, SUBZONA II (N-432 KM 431), 1	I	-3,664639	37,204972	CEPSA	P	OM	L-D: 06:00-22:00
3984	GRANADA	ATARFE	ATARFE	18230	ROTONDA DE LAS CANTERAS S/N (A92 km 238)	D	-3,689306	37,229028	CTM.ATARFE.S.L.	P	dm	L-D: 06:30-22:30
3985	GRANADA	ATARFE	ATARFE	18230	POLIGONO SI-9.2, 35	N	-3,700611	37,219611	E.S. EL MOLINO ATARFE I	P	dm	L-D: 24H
3986	GRANADA	ATARFE	ATARFE	18230	CARRETERA ATARFE-SANTA FE KM. 0,5	D	-3,698778	37,220111	E.S. GRANASOL 	P	dm	L: 06:00-22:00
3987	GRANADA	ATARFE	ATARFE	18230	CARRETERA NACIONAL 432 BADAJOZ GRANADA KM. 431	I	-3,665306	37,207444	SHELL	P	dm	"L-V: 06:00-19:30; S: 07:00-12:00"
3988	GRANADA	ATARFE	ATARFE	18230	CALLE RONDA LINDARAJAS, S/N	D	-3,681944	37,221667	E.S. EL MOLINO ATARFE DOS	P	dm	L-D: 24H
3989	GRANADA	BAZA	BAZA	18800	AUTOVIA A-92N/N-342 KM. 322	D	-2,908028	37,429806	AVIA	P	dm	L-D: 24H
3990	GRANADA	BAZA	BAZA	18800	AVENIDA MURCIA S/N, S/N	I	-2,765278	37,493361	EE SS. VENTA DEL SOL CEPSA	P	dm	"L-S: 06:00-23:00; D: 07:00-23:00"
3991	GRANADA	BAZA	BAZA	18800	CTRA. BENAMAUREL, KM 2,200 (A-92 NORTE km 0,200)	D	-2,765861	37,508639	GALP	P	dm	L-D: 24H
3992	GRANADA	BAZA	BAZA	18800	CARRETERA BENAMAUREL KM. 4	D	-2,773389	37,502278	CARBA	P	dm	L-D: 24H
3993	GRANADA	BAZA	BAZA	18800	CALLE F (POL LA NORIA), 10	N	-2,743417	37,502694	NORTEGRA LOW COST	P	dm	L-D: 24H
3994	GRANADA	BAZA	BAZA	18800	CARRETERA BENAMAUREL KM. 1,9	D	-2,753944	37,521222	OLIBAZA	P	dm	"L-V: 08:00-14:00 y 16:00-20:00; S: 08:00-14:00"
3995	GRANADA	BAZA	BAZA	18800	CARRETERA BENAMAUREL KM. S/N	N	-2,769194	37,504889	BP BAZA	P	dm	L-D: 24H
3996	GRANADA	BAZA	BAZA	18800	A-334 km 4.5	D	-2,766909	37,481666	REPSOL	P	dm	L-D: 06:30-22:30
3997	GRANADA	BAZA	BAZA	18800	N-342 km 177,6	D	-2,775111	37,493694	REPSOL	P	dm	L-D: 06:30-22:30
3998	GRANADA	BAZA	BAZA	18500	PARAJE CASASOLA JUNTO A AUTOVIA A92	N	-2,738472	37,508417	CEPSA	P	dm	L-D: 24H
3999	GRANADA	BAZA	BAUL	18860	AUTOVIA A-92 KM. 322	I	-2,905611	37,433583	E.S. MIRASIERRA	P	dm	L-D: 24H
4000	GRANADA	BENALÚA	BENALUA DE GUADIX	18510	CARRETERA GUADIX-VILLANUEVA DE LAS TORRES KM 37,3 KM. 37,3	I	-3,168194	37,347389	CEPSA	P	OM	L: 06:30-22:00
4001	GRANADA	BENALÚA DE LAS VILLAS	BENALUA DE LAS VILLAS	18564	CARRETERA A-403 KM. 129	N	-3,650333	37,444361	LA PAZ (ROALBA)	P	dm	L-D: 06:30-21:00
4002	GRANADA	BENAMAUREL	BENAMAUREL	18817	CARRETERA BENAMAUREL KM. 13,500	D	-2,706889	37,598194	CEPSA	P	dm	L: 07:00-22:00
4003	GRANADA	CÁDIAR	CADIAR	18440	CR ORGIVA-UGIJAR KM	N	-3,181326	36,944166	BP	P	dm	L-D: 08:00-14:30 y 16:00-20:30
4004	GRANADA	CALAHORRA (LA)	CALAHORRA (LA)	18512	CARRETERA N-324 KM. 238,1	D	-3,048333	37,206667	REPSOL	P	OM	L-D: 07:00-23:00
4005	GRANADA	CALICASAS	CALICASAS	18290	CARRETERA N-323 KM. 114,5	D	-3,674972	37,285806	ESTACION DE SERVICIO CUBILLAS	P	dm	L-D: 07:00-22:00
4006	GRANADA	CAMPOTÉJAR	CAMPOTEJAR	18565	AUTOVIA A-44 KM. 384	I	-3,601611	37,487306	ESTACION DE SERVICIO ANERMO B.P.	P	dm	L-D: 06:30-22:30
4007	GRANADA	CANILES	CANILES	18810	CARRETERA C-323 KM. 5	I	-2,733889	37,451778	ESTACION DE SERVICIO EL PILAR	P	dm	L: 06:00-23:00
4008	GRANADA	CANILES	CANILES	18810	CARRETERA A-334 KM. 14	I	-2,688139	37,425889	EE SS LOS CARRASQUILLAS	P	dm	L-D: 07:00-23:00
4009	GRANADA	CASTILLÉJAR	CASTILLEJAR	18818	CARRETERA BENAMAUREL-HUESCAR KM. 13	N	-2,639861	37,717806	 AGLA	P	dm	L-D: 06:00-23:30
4010	GRANADA	CASTRIL	CASTRIL	18816	CARRETERA POZO ALCON-  HUESCAR KM. 30	D	-2,756306	37,817444	REPSOL	P	OM	"L-S: 07:00-22:00; D: 08:00-22:00"
4011	GRANADA	CASTRIL	CASTRIL	18816	AVENIDA PORTILLO, S/N	D	-2,781639	37,797972	CASTRIL	P	dm	L-D: 07:00-22:00
4012	GRANADA	CENES DE LA VEGA	CENES DE LA VEGA	18190	NUEVA CTRA. DE SIERRA NEVADA km 6,400	N	-3,545194	37,158639	GALP	P	dm	L-D: 07:00-23:00
4013	GRANADA	CENES DE LA VEGA	CENES DE LA VEGA	18190	AVENIDA SIERRA NEVADA, 28	N	-3,545528	37,161222	BP E.S.LAVEGA DE CENES, S.L.	P	dm	"L: 06:30-00:00; D: 07:00-00:00"
4014	GRANADA	CHAUCHINA	CHAUCHINA	18330	CALLE RONDA EXTERIOR, 22	D	-3,777333	37,191583	Q8	P	dm	L-D: 06:30-23:00
4015	GRANADA	CHAUCHINA	CHAUCHINA	18330	POL. IND. LA ROSA III S/N	N	-3,776833	37,193472	SHELL	P	dm	L-D: 06:00-22:00
4016	GRANADA	CHURRIANA DE LA VEGA	CHURRIANA DE LA VEGA	18194	CR NUEVA LA GABIAS PK 2.9 (CR NUEVA LAS GABIAS km 2,9)	D	-3,641639	37,157833	CHURRIANA DE LA VEGA	P	dm	L-D: 07:00-23:00
4017	GRANADA	CHURRIANA DE LA VEGA	CHURRIANA DE LA VEGA	18194	CALLE SAN RAMON, 11	I	-3,639222	37,142611	PETRONET	P	dm	L-D: 07:00-23:00
4018	GRANADA	CHURRIANA DE LA VEGA	CHURRIANA DE LA VEGA	18194	GR SO-10  SURRIANA DE LA VEGA, 2	D	-3,651306	37,146639	REPSOL	P	OM	L-D: 06:30-23:00
4019	GRANADA	CHURRIANA DE LA VEGA	CHURRIANA DE LA VEGA	18194	CARRETERA GRANADA-LAS GABIAS KM. 2	I	-3,640639	37,158028	ASC SAN CRISTOBAL	P	dm	L-D: 24H
4020	GRANADA	CHURRIANA DE LA VEGA	CHURRIANA DE LA VEGA	18100	AVENIDA CRISTOBAL COLON, 73	D	-3,633444	37,149639	BP	P	dm	L-D: 24H
4021	GRANADA	CIJUELA	CIJUELA	18339	CARRETERA A-92 KM. 225	D	-3,803472	37,195972	BP ZONA DE SERVICOS EL MOLINO	P	dm	L-D: 24H
4022	GRANADA	CIJUELA	CIJUELA	18339	CARRETERA GR4302  CIJUELA - CHIMENEAS, JUNTO A92 KM. 225	I	-3,803194	37,192361	HRC	P	dm	L-D: 07:00-21:00
4023	GRANADA	CUEVAS DEL CAMPO	CUEVAS DEL CAMPO	18813	CR A-315, 76	D	-2,938722	37,608806	REPSOL	P	OM	L-D: 07:00-22:00
4024	GRANADA	CÚLLAR	CULLAR	18850	AVDA. ANDALUCIA, 3 (A-330 km 3.0)	I	-2,583103	37,584943	AGRO-OLIVARERA NTRA. SRA. DE LA CABEZA, S. C. A.	P	dm	L-D: 24H
4025	GRANADA	CÚLLAR	CULLAR	18850	CR N-342, 156	D	-2,578167	37,583083	A.AGUAZA	P	dm	L-D: 07:00-23:00
4026	GRANADA	CÚLLAR	CULLAR	18850	AUTOVIA CULLAR  A-92 KM. 369	I	-2,464583	37,593694	REPSOL	P	OM	L-D: 06:30-22:30
4027	GRANADA	CÚLLAR	CULLAR	18850	AUTOVIA A/92 GRANADA MURCIA KM. 354	N	-2,608944	37,554194	VENTA DEL PERAL I	P	dm	L: 07:00-23:00
4028	GRANADA	CÚLLAR	CULLAR	18850	AUTOVIA A/92 KM. 354	I	-2,614111	37,553444	VENTA DEL PERAL II	P	dm	L-D: 24H
4029	GRANADA	CÚLLAR	CULLAR	18850	AUTOVIA A-92 KM. 377	I	-2,373556	37,595222	SHELL	P	OM	L-D: 24H
4030	GRANADA	CÚLLAR	VERTIENTES (LAS)	18859	CARRETERA km 139	D	-2,400389	37,595778	E.A. DE LAS VERTIENTES, S.L.	P	dm	L-D: 07:00-23:00
4031	GRANADA	CÚLLAR VEGA	CULLAR VEGA	18195	AVENIDA ANDALUCIA, S/N	D	-3,673944	37,158444	CEPSA	P	dm	L-D: 24H
4032	GRANADA	CÚLLAR VEGA	CULLAR VEGA	18195	CALLE PAGO DEL LUNES, 1	D	-3,662972	37,148444	ES.LA NARANJA	P	dm	L-D: 07:00-23:00
4033	GRANADA	DARRO	DARRO	18181	CARRETERA A-308 KM. 26,600	I	-3,281917	37,359472	CEPSA	P	dm	L: 06:00-23:00
4034	GRANADA	DARRO	DARRO	18181	AUTOVIA A-92 KM. 282	D	-3,267222	37,322667	CEPSA	P	dm	L: 06:00-00:00
4035	GRANADA	DEIFONTES	DEIFONTES	18570	CR N-323, 105,5	I	-3,619194	37,344000	REPSOL	P	OM	L-D: 06:00-23:00
4036	GRANADA	DIEZMA	DIEZMA	18180	CR A-92 279	D	-3,297500	37,320972	REPSOL	P	OM	"L-V: 06:30-21:30; S-D: 07:30-21:30"
4037	GRANADA	DIEZMA	DIEZMA	18180	CR A-92 279	I	-3,296778	37,322111	REPSOL	P	OM	"L-V: 06:30-21:30; S-D: 07:30-21:30"
4038	GRANADA	DIEZMA	DIEZMA	18180	AUTOVIA A-92 KM. 276,60	D	-3,334667	37,315833	CEPSA	P	OM	L-D: 24H
4039	GRANADA	DÓLAR	DOLAR	18512	AUTOVIA A-92 KM. 318	N	-2,984778	37,195694	BP	P	dm	L-D: 24H
4040	GRANADA	DÚRCAL	DURCAL	18650	BARRIADA MARCHENA, S/N	D	-3,586889	37,009083	REPSOL	P	dm	L-D: 24H
4041	GRANADA	DÚRCAL	DURCAL	18560	CARRETERA BAILEN-MOTRIL N-323 KM. 151	D	-3,577611	36,999694	AGLA E.S. VALLE ZAHOR S.L.	P	dm	L-D: 06:30-23:00
4042	GRANADA	DÚRCAL	DURCAL	18560	AVENIDA DEL SUR, S/N	N	-3,560694	36,977889	BP DÚRCAL	P	dm	L-D: 06:00-23:00
4043	GRANADA	FREILA	FREILA	18812	CARRETERA A-315 KM. 90	D	-2,931972	37,536611	CEPSA	P	dm	L-D: 06:30-23:00
4044	GRANADA	FUENTE VAQUEROS	FUENTE VAQUEROS	18340	AVENIDA SIERRA ELVIRA, PG.IND. LA FUENTE, 1	D	-3,725611	37,216417	ASC	P	dm	L-D: 24H
4045	GRANADA	GABIAS (LAS)	GABIA GRANDE	18110	CALLE PROGRESO, 72	N	-3,660389	37,137361	 LAS GABIAS	P	dm	L-D: 06:30-23:30
4046	GRANADA	GALERA	GALERA	18840	CARRETERA HUESCAR A-330 KM. 21	D	-2,551389	37,752694	E. S. SAN JOSÉ	P	dm	L-D: 07:00-11:00
4047	GRANADA	GOR	GOR	18870	AUTOVIA A-92 NORTE KM. 208	D	-3,027250	37,393278	CAMPSA	P	OM	L-D: 06:00-23:00
4048	GRANADA	GRANADA	GRANADA	18003	CALLE CAMINO DE RONDA, 199	D	-3,614917	37,188194	REPSOL	P	dm	L-D: 24H
4049	GRANADA	GRANADA	GRANADA	18003	CAMINO DE RONDA, 117	D	-3,610750	37,177639	CEPSA	P	OM	L-D: 07:00-23:00
4050	GRANADA	GRANADA	GRANADA	18003	CARRETERA ANTIGUA DE MALAGA A GRANADA KM. 142	D	-3,636361	37,190722	REPSOL	P	OM	L-S: 07:00-22:00
4051	GRANADA	GRANADA	GRANADA	18004	CL PROLONGACION RECOGIDAS, S/N	D	-3,605806	37,170194	REPSOL	P	OM	L-D: 24H
4052	GRANADA	GRANADA	GRANADA	18006	CL DE LA SULTANA , 9	I	-3,590111	37,143194	REPSOL	P	OM	L-D: 24H
4053	GRANADA	GRANADA	GRANADA	18006	CARRETERA N323 KM. 134	I	-3,610333	37,155222	CARREFOUR	P	dm	L-D: 24H
4054	GRANADA	GRANADA	GRANADA	18006	AVENIDA DILAR, 19	D	-3,599500	37,160639	REPSOL	P	OM	L-D: 07:00-23:00
4055	GRANADA	GRANADA	GRANADA	18007	AVENIDA EMPERADOR CARLOS V, S/N	D	-3,593611	37,154056	CEPSA	P	OM	L: 07:00-23:00
4056	GRANADA	GRANADA	GRANADA	18015	AVENIDA ANDALUCIA, S/N	D	-3,638750	37,197583	REPSOL	P	OM	L-D: 06:00-22:00
4057	GRANADA	GRANADA	GRANADA	18015	AVENIDA ANDALUCÍA, S/N	I	-3,637917	37,198278	REPSOL	P	OM	L-D: 06:00-22:00
4058	GRANADA	GRANADA	GRANADA	18015	AVENIDA ANDALUCIA, 46	D	-3,626472	37,194278	BP AUTOPISTA GRANADA	P	dm	L-D: 24H
4059	GRANADA	GRANADA	GRANADA	18015	AVENIDA ANDALUCIA, S/N	N	-3,632667	37,195611	TAMOIL	P	dm	L-D: 24H
4060	GRANADA	GRANADA	GRANADA	18015	CARRETERA ANTIGUA DE MALAGA KM. 138	D	-3,635944	37,190667	BALLENOIL	P	dm	L-D: 24H
4061	GRANADA	GRANADA	GRANADA	18008	PASEO DEL EMPERADOR CARLOS V, 3	D	-3,594389	37,156750	REPSOL	P	OM	L-D: 07:00-22:00
4062	GRANADA	GRANADA	GRANADA	18008	CARRETERA SIERRA (DE LA) KM. 313	I	-3,557944	37,162694	SAN LAZARO	P	dm	L-D: 24H
4063	GRANADA	GRANADA	GRANADA	18012	AVENIDA LAS ALPUJARRAS, S/N	I	-3,624389	37,183528	REPSOL	P	OM	L-D: 24H
4064	GRANADA	GRANADA	GRANADA	18012	CARRETERA PULIANAS (DE) KM. S/N	D	-3,610000	37,211111	REPSOL	P	OM	L-D: 24H
4065	GRANADA	GRANADA	GRANADA	18011	AVENIDA PULIANAS, S/N	D	-3,603972	37,195028	REPSOL	P	OM	L-D: 07:00-23:00
4066	GRANADA	GRANADA	GRANADA	18013	C.C. ALCAMPO. CRTA. JAÉN km 88	N	-3,611083	37,198222	ALCAMPO	P	dm	"L-S: 08:00-23:00; D: 10:00-23:00"
4067	GRANADA	GRANADA	GRANADA	18013	POLIGONO INDUSTRIAL  ALMANJAYAR, PARC 55-80-0-01-	D	-3,618861	37,205667	CEPSA	P	OM	L-D: 06:00-22:00
4068	GRANADA	GRANADA	GRANADA	18014	AVENIDA DE MADRID, 19	N	-3,606444	37,189944	STAR PETROLEUM	P	dm	"L-J: 07:00-23:00; V-S: 24H; D: 07:00-23:00"
4069	GRANADA	GUADAHORTUNA	GUADAHORTUNA	18560	CR N-324, 175,3	D	-3,400139	37,561333	REPSOL	P	OM	L-D: 07:00-23:00
4070	GRANADA	GUADIX	GUADIX	18500	CARRETERA N-324 KM. 299,1	D	-3,129389	37,298194	REPSOL	P	OM	L-D: 07:00-23:00
4071	GRANADA	GUADIX	GUADIX	18500	AVENIDA BUENOS AIRES, S/N	I	-3,132722	37,306444	REPSOL	P	OM	L: 06:00-22:00
4072	GRANADA	GUADIX	GUADIX	18500	AVENIDA MARIANA PINEDA, 34	N	-3,142306	37,304417	SIERRA NEVADA	P	OM	L-D: 24H
4073	GRANADA	GUADIX	GUADIX	18500	PARQUE EMPRESARIAL PRINCIPE FELIPE, 2/2	D	-3,091722	37,336944	IDS	P	OM	L-D: 24H
4074	GRANADA	GUADIX	GUADIX	18500	POLIGONO LA MARCOBA, MANZANA 4 - PARCELA 2	N	-3,146917	37,303250	FENIX OIL	P	dm	L-S: 07:00-21:00
4075	GRANADA	GUADIX	GUADIX	18500	AUTOVÍA A92 km 292.5	D	-3,158611	37,319806	ESTACION DE SERVICIO PUERTA GUADIX	P	dm	L: 06:00-22:00
4076	GRANADA	GUADIX	GUADIX	18500	AUTOVIA A-92 KM. 292	I	-3,152639	37,320472	CEPSA GUADIX NORTE	P	dm	L-D: 24H
4077	GRANADA	GUADIX	GUADIX	18500	AUTOVÍA A 92 km 292,5	D	-3,158333	37,320194	ESTACION DE SERVICIO GUADIX SUR	P	dm	L-D: 24H
4078	GRANADA	GUALCHOS	CASTELL DE FERRO	18740	CARRETERA MALAGA NACIONAL 340 KM. 352	D	-3,364639	36,720528	CASTELL DE FERRO	P	dm	L-D: 06:00-23:00
4079	GRANADA	GUALCHOS	CASTELL DE FERRO	18740	POLIGONO CASTELL DE FERRO, FASE III, KM, 353,5	D	-3,357694	36,731472	EESS GASOLEOS FERRER S.L	P	dm	L-D: 24H
4080	GRANADA	GÜEJAR SIERRA	GUEJAR-SIERRA	18160	AUTOVIA A-395 KM. 22,4	I	-3,442083	37,134806	REPSOL	P	OM	L-D: 07:00-23:00
4081	GRANADA	GÜEVÉJAR	GUEVEJAR	18212	CARRETERA NE 55, (GUEVEJAR-COGOLLOS VEGA) KM. 16	N	-3,594167	37,260056	SAN LAZARO GUEVEJAR	P	dm	L-D: 00:07-23:00
4082	GRANADA	HUÉNEJA	HUENEJA	18512	CR N-324 246,2 (N-324 km 246,24)	D	-2,959000	37,187806	REPSOL	P	dm	L-D: 06:00-22:00
4083	GRANADA	HUÉNEJA	HUENEJA	18512	AUTOVIA A-92 KM. 246,235	I	-2,954833	37,189250	REPSOL	P	dm	L-D: 05:00-23:00
4084	GRANADA	HUÉSCAR	BARRIO NUEVO	18830	POLIGONO PARCELA 56, 56	D	-2,530611	37,809917	EGEA HUESCAR	P	dm	L-D: 24H
4085	GRANADA	HUÉSCAR	HUESCAR	18830	CARRETERA PUEBLA DON FADRIQUE S/N KM. 1	I	-2,532583	37,810611	REPSOL	P	OM	L-D: 7:00-22:00
4086	GRANADA	HUÉSCAR	HUESCAR	18830	AVENIDA DE GRANADA, 50	I	-2,541972	37,809028	BP OIL ESPAÑA	P	dm	L-D: 07:00-22:00
4087	GRANADA	HUÉTOR DE SANTILLÁN	HUETOR-SANTILLAN	18183	AUTOVIA A-92 KM. 92	D	-3,495806	37,235028	96053	P	OM	L-D: 07:00-23:00
4088	GRANADA	HUÉTOR TÁJAR	HUETOR-TAJAR	18360	AUTOVIA A-92 KM. 200,3	I	-4,054167	37,181111	REPSOL	P	OM	L-D: 06:00-00:00
4089	GRANADA	HUÉTOR TÁJAR	HUETOR-TAJAR	18360	CARRETERA VENTA NUEVA KM. 0,1	D	-4,040806	37,186833	BP HUETOR TAJAR	P	dm	L-D: 06:00-23:00
4090	GRANADA	HUÉTOR TÁJAR	HUETOR-TAJAR	18360	AUTOVIA A 92 KM. 200,2	D	-4,059278	37,179722	GALP	P	OM	L-D: 24H
4091	GRANADA	HUÉTOR TÁJAR	HUETOR-TAJAR	18360	CARRETERA ESTACION KM. 1	D	-4,056972	37,199444	CENTRO SUR	P	dm	L-D: 24H
4092	GRANADA	HUÉTOR TÁJAR	HUETOR-TAJAR	18360	CARRETERA DE LA ESTACION KM. 1	N	-4,056806	37,198778	COMBUSTIBLES GOMEZ	P	dm	L-D: 06:30-22:30
4093	GRANADA	HUÉTOR TÁJAR	VENTA NUEVA	18360	CARRETERA VENTA NUEVA KM. 0,120	D	-4,040083	37,186389	CHT	P	dm	L-D: 24H
4094	GRANADA	HUÉTOR VEGA	HUETOR-VEGA	18198	CARRETERA CÁJAR MONACHIL KM. 08	N	-3,578500	37,144667	BP RIO MONACHIL	P	dm	L-D: 24H
4095	GRANADA	HUÉTOR VEGA	HUETOR-VEGA	18198	AVENIDA ANDALUCIA, 69	D	-3,577889	37,147833	CEPSA	P	dm	L-D: 06:00-00:00
4096	GRANADA	ILLORA	ILLORA	18260	CARRETERA ILLORA A GRANADA KM. 0,7	N	-3,879528	37,278750	CEPSA	P	OM	L-D: 06:00-22:00
4097	GRANADA	ILLORA	ILLORA	18200	CARRETERA ILLORA A PUERTO LOPE KM. 5,1	N	-3,865583	37,290778	GALP	P	dm	L-D: 06:00-22:00
4098	GRANADA	IZNALLOZ	IZNALLOZ	18550	CR N-323 97	D	-3,567444	37,405083	CAMPSA	P	OM	L-D: 24H
4099	GRANADA	IZNALLOZ	IZNALLOZ	18550	C-336 km 1	I	-3,554611	37,400722	CAMPSA	P	OM	L-D: 06:00-00:00
4100	GRANADA	IZNALLOZ	IZNALLOZ	18550	AUTOVIA A-44 KM. 80	D	-3,631722	37,505139	ROALBA	P	dm	L-D: 24H
4101	GRANADA	IZNALLOZ	IZNALLOZ	18550	CARRETERA A-308 KM. 1	D	-3,484917	37,415722	REPSOL	P	OM	L-D: 24H
4102	GRANADA	JAYENA	JAYENA	18127	CARRETERA DE JAYENA-SUSPIRO DEL MORO KM 9,200	D	-3,807298	36,948138	E.S. LOS PAROMALEJOS,S.L.	P	dm	L-D: 07:00-21:00
4103	GRANADA	JETE	JETE	18699	CARRETERA DEL SUSPIRO DEL MORO, S/N KM. 54	N	-3,679750	36,779306	E.S. VIRGEN DEL AGUA	P	dm	L-D: 07:00-23:00
4104	GRANADA	JUN	JUN	18170	CR CTRA 7 GRANADA-ALFACAR S/N	N	-3,591056	37,214917	CHECHO (JUN)	P	dm	L: 07:00-22:30
4105	GRANADA	LÁCHAR	LACHAR	18327	AUTOVIA A-92 SALIDA PEÑUELAS KM. 220	D	-3,853361	37,193000	REPSOL	P	dm	L-D: 24H
4106	GRANADA	LÁCHAR	LACHAR	18327	PEÑUELAS	I	-3,837639	37,193417	PETROBEB PROMOCIONES	P	dm	L: 07:00-21:00
4107	GRANADA	LANJARÓN	LANJARON	18420	CALLE SEÑOR DE LA EXPIRACIÓN, S/N	D	-3,473056	36,920667	REPSOL	P	dm	L: 06:00-22:00
4108	GRANADA	LECRÍN	TALARA	18656	AVENIDA CONSTITUCIÓN, 23	D	-3,553583	36,946000	ESTACION DE SERVICIO VALLE DE LECRIN	P	dm	L-D: 06:30-23:00
4109	GRANADA	LOJA	LOJA	18300	AUTOVIA A92 KM. 192	I	-4,169750	37,165694	BP MANZANIL	P	dm	L-D: 24H
4110	GRANADA	LOJA	LOJA	18300	AUTOVIA A92 KM. 192	D	-4,168417	37,164500	BP MIRADOR	P	dm	L-D: 24H
4111	GRANADA	LOJA	LOJA	18300	AUTOVIA A-92 KM. 177	D	-4,284778	37,133278	E.S. LA PALMA	P	dm	L-D: 24H
4112	GRANADA	LOJA	LOJA	18300	CR N-342, 485	I	-4,160306	37,167500	REPSOL	P	OM	L-D: 07:00-23:00
4113	GRANADA	LOJA	LOJA	18300	CARRETERA N-342 KM. 483	I	-4,137056	37,164556	REPSOL	P	OM	L-D: 24H
4114	GRANADA	LOJA	LOJA	18300	AVENIDA ANDALUCIA, 77	D	-4,127194	37,164056	PREMIER	P	dm	L-D: 06:00-23:00
4115	GRANADA	LOJA	LOJA	18312	POLIGONO MANZANIL II AREA 14-C, 0	D	-4,128056	37,156028	SAN ISIDRO SCA	P	dm	L-D: 24H
4116	GRANADA	LOJA	VENTORROS DE SAN JOSE	18311	CARRETERA DE PRIGO km 39.650	D	-4,148583	37,244472	COMB.QUINTANA QUINTANA	P	dm	"L-S: 07:00-21:00; D: 07:00-14:00"
4117	GRANADA	MARACENA	MARACENA	18200	CALLE CRISTOBAL IBAÑEZ ENCINA, 11	N	-3,641778	37,202361	E.S. EL MOLINO MARACENA	P	dm	L-D: 24H
4118	GRANADA	MARACENA	MARACENA	18200	CR N-432, KM.  432.53	N	-3,647861	37,199222	MARACENA	P	dm	L-D: 06:00-00:00
4119	GRANADA	MARACENA	MARACENA	18200	CL CAMINO ALBOLOTE, S.N.	D	-3,631917	37,208917	REPSOL	P	OM	L-D: 07:00-23:00
4120	GRANADA	MOCLÍN	PUERTO LOPE	18249	AVENIDA ANDALUCIA AG PUERTO LOPE, 122	D	-3,832139	37,332944	REPSOL	P	OM	L-D: 06:00-22:00
4121	GRANADA	MOCLÍN	PUERTO LOPE	18249	CARRETERA DE MONTEFRIO, GR-3410. KM. 0,3	D	-3,834028	37,344611	SHELL PUERTO LOPE	P	dm	L-S: 07:00-21:00
4122	GRANADA	MOLVÍZAR	MOLVIZAR	18611	CTRA. DE MOTRIL, S/N (GR-SO-14 km 4,300)	I	-3,600194	36,782222	E.S MOLVIZAR, S.L	P	dm	L-D: 06:00-22:00
4123	GRANADA	MONTEFRÍO	MONTEFRIO	18270	CARRETERA ALCALA KM. 1	D	-4,005278	37,326000	REPSOL	P	dm	"L-S: 06:00-22:00; D: 08:00-22:00"
4124	GRANADA	MONTEFRÍO	MONTEFRIO	18270	CARRETERA GR-3410 KM. 3	I	-4,036778	37,319972	SHELL	P	dm	L-D: 07:00-23:00
4125	GRANADA	MONTEFRÍO	MONTEFRIO	18270	CARRETERA CTRA, MONTEFRIO-GRANADA KM. 2	D	-3,987667	37,324806	GALP 	P	dm	"L-S: 06:00-22:00; D: 08:30-22:00"
4126	GRANADA	MORALEDA DE ZAFAYONA	MORALEDA DE ZAFAYONA	18370	CR A-92, 212,7	I	-3,929611	37,181028	REPSOL	P	dm	L-D: 24H
4127	GRANADA	MORALEDA DE ZAFAYONA	MORALEDA DE ZAFAYONA	18370	AUTOVIA A-92 KM. 209,7	D	-3,958750	37,184944	REPSOL	P	OM	L-D: 06:00-23:59
4128	GRANADA	MORALEDA DE ZAFAYONA	MORALEDA DE ZAFAYONA	18370	CR A-92 212,7	D	-3,928778	37,180333	REPSOL	P	OM	L-D: 24H
4129	GRANADA	MORALEDA DE ZAFAYONA	MORALEDA DE ZAFAYONA	18370	AUTOVIA A-92 KM. 211	D	-3,952750	37,182583	REPSOL	P	dm	L-D: 24H
4130	GRANADA	MORELÁBOR	MOREDA	18540	CARRETERA A-401 KM. 77,500	D	-3,334444	37,442278	REPSOL	P	OM	L-D: 08:00-22:00
